id;node_name;cpu_usage;ram_usage;uptime;created_at
1547;prx3;0.83;24.32;860572;2025-12-23 13:20:50.163263+00:00
1546;prx1;0.09;3.28;860452;2025-12-23 13:20:49.381881+00:00
1545;prx2;0.44;18.12;860527;2025-12-23 13:20:48.932926+00:00
1544;prx3;0.89;24.3;860557;2025-12-23 13:20:34.970926+00:00
1543;prx1;0.11;3.3;860436;2025-12-23 13:20:34.221150+00:00
1542;prx2;0.4;18.13;860512;2025-12-23 13:20:33.782172+00:00
1541;prx3;1.19;24.3;860542;2025-12-23 13:20:19.764916+00:00
1540;prx1;0.11;3.29;860421;2025-12-23 13:20:19.053050+00:00
1539;prx2;0.33;18.12;860497;2025-12-23 13:20:18.635462+00:00
1538;prx3;3.17;24.29;860527;2025-12-23 13:20:04.582132+00:00
1537;prx3;0.9;24.3;860526;2025-12-23 13:20:03.910353+00:00
1536;prx2;0.33;18.12;860482;2025-12-23 13:20:03.502862+00:00
1535;prx3;0.63;24.31;860511;2025-12-23 13:19:49.366454+00:00
1534;prx1;0.12;3.28;860391;2025-12-23 13:19:48.702273+00:00
1533;prx2;0.33;18.12;860467;2025-12-23 13:19:48.336857+00:00
1532;prx3;0.85;24.3;860496;2025-12-23 13:19:34.150987+00:00
1531;prx1;0.12;3.29;860376;2025-12-23 13:19:33.499817+00:00
1530;prx2;0.33;18.12;860451;2025-12-23 13:19:33.153840+00:00
1529;prx3;1.22;24.3;860481;2025-12-23 13:19:18.966215+00:00
1528;prx1;0.12;3.3;860360;2025-12-23 13:19:18.301554+00:00
1527;prx2;0.33;18.11;860436;2025-12-23 13:19:17.956317+00:00
1526;prx3;0.92;24.3;860466;2025-12-23 13:19:03.749832+00:00
1525;prx1;0.11;3.29;860345;2025-12-23 13:19:03.148551+00:00
1524;prx2;0.32;18.12;860421;2025-12-23 13:19:02.750963+00:00
1523;prx3;0.64;24.31;860450;2025-12-23 13:18:48.536351+00:00
1522;prx1;0.17;3.28;860330;2025-12-23 13:18:47.954208+00:00
1521;prx2;0.31;18.13;860406;2025-12-23 13:18:47.562708+00:00
1520;prx3;0.88;24.32;860435;2025-12-23 13:18:33.320559+00:00
1519;prx1;0.11;3.28;860315;2025-12-23 13:18:32.839728+00:00
1518;prx2;0.33;18.12;860391;2025-12-23 13:18:32.421711+00:00
1517;prx3;1.2;24.31;860420;2025-12-23 13:18:18.153406+00:00
1516;prx1;0.12;3.29;860300;2025-12-23 13:18:17.688690+00:00
1515;prx2;0.35;18.12;860376;2025-12-23 13:18:17.310776+00:00
1514;prx3;0.81;24.31;860405;2025-12-23 13:18:02.938536+00:00
1513;prx1;0.12;3.27;860285;2025-12-23 13:18:02.539102+00:00
1512;prx2;0.33;18.12;860361;2025-12-23 13:18:02.192260+00:00
1511;prx3;0.65;24.31;860390;2025-12-23 13:17:47.756449+00:00
1510;prx1;0.09;3.28;860270;2025-12-23 13:17:47.390134+00:00
1509;prx2;0.33;18.12;860345;2025-12-23 13:17:47.050211+00:00
1508;prx3;0.85;24.3;860375;2025-12-23 13:17:32.589858+00:00
1507;prx3;0.88;24.29;860374;2025-12-23 13:17:32.257229+00:00
1506;prx2;0.31;18.12;860330;2025-12-23 13:17:31.915463+00:00
1505;prx3;1.23;24.3;860359;2025-12-23 13:17:17.407254+00:00
1504;prx1;0.09;3.26;860239;2025-12-23 13:17:17.092070+00:00
1503;prx2;0.33;18.12;860315;2025-12-23 13:17:16.774797+00:00
1502;prx3;2.08;24.32;860344;2025-12-23 13:17:02.236364+00:00
1501;prx3;0.88;24.31;860344;2025-12-23 13:17:01.924802+00:00
1500;prx2;0.33;18.12;860300;2025-12-23 13:17:01.794209+00:00
1499;prx2;0.32;18.12;859946;2025-12-23 13:11:07.762417+00:00
1498;prx3;1.19;24.31;859990;2025-12-23 13:11:07.761304+00:00
1497;prx1;0.09;3.3;859870;2025-12-23 13:11:07.742104+00:00
1496;prx2;0.32;18.11;859942;2025-12-23 13:11:03.674140+00:00
1495;prx3;0.62;24.31;859975;2025-12-23 13:10:52.747011+00:00
1494;prx1;0.07;3.29;859854;2025-12-23 13:10:52.308855+00:00
1493;prx2;0.0;18.12;859927;2025-12-23 13:10:48.551940+00:00
1492;prx3;0.77;24.31;859959;2025-12-23 13:10:37.531990+00:00
1491;prx1;0.09;3.28;859839;2025-12-23 13:10:37.113904+00:00
1490;prx2;0.32;18.12;859912;2025-12-23 13:10:33.357968+00:00
1489;prx3;0.88;24.3;859944;2025-12-23 13:10:22.329148+00:00
1488;prx1;0.06;3.28;859824;2025-12-23 13:10:21.943831+00:00
1487;prx2;0.33;18.12;859897;2025-12-23 13:10:18.195181+00:00
1486;prx3;0.91;24.29;859929;2025-12-23 13:10:07.108063+00:00
1485;prx1;0.08;3.28;859809;2025-12-23 13:10:06.788866+00:00
1484;prx2;0.34;18.12;859881;2025-12-23 13:10:03.011062+00:00
1483;prx3;0.69;24.3;859914;2025-12-23 13:09:51.895755+00:00
1482;prx1;0.09;3.29;859794;2025-12-23 13:09:51.626888+00:00
1481;prx2;0.34;18.12;859866;2025-12-23 13:09:47.839064+00:00
1480;prx3;0.77;24.31;859899;2025-12-23 13:09:36.705913+00:00
1479;prx1;0.09;3.3;859779;2025-12-23 13:09:36.431752+00:00
1478;prx2;0.35;18.12;859851;2025-12-23 13:09:32.655220+00:00
1477;prx3;0.62;24.32;859883;2025-12-23 13:09:21.497003+00:00
1476;prx1;0.08;3.28;859763;2025-12-23 13:09:21.214717+00:00
1475;prx2;0.33;18.12;859836;2025-12-23 13:09:17.518286+00:00
1474;prx3;1.02;24.3;859868;2025-12-23 13:09:06.305398+00:00
1473;prx3;0.95;24.29;859868;2025-12-23 13:09:06.046516+00:00
1472;prx2;0.31;18.12;859821;2025-12-23 13:09:02.370016+00:00
1471;prx3;0.8;24.32;859853;2025-12-23 13:08:51.089129+00:00
1470;prx1;0.08;3.28;859733;2025-12-23 13:08:50.865565+00:00
1469;prx2;0.34;18.12;859806;2025-12-23 13:08:47.197946+00:00
1468;prx3;2.91;24.32;859838;2025-12-23 13:08:35.878590+00:00
1467;prx3;0.73;24.31;859838;2025-12-23 13:08:35.666321+00:00
1466;prx2;0.3;18.11;859790;2025-12-23 13:08:32.015703+00:00
1465;prx3;0.88;24.32;859823;2025-12-23 13:08:20.699537+00:00
1464;prx1;0.07;3.28;859703;2025-12-23 13:08:20.679133+00:00
1463;prx3;0.76;24.34;859801;2025-12-23 13:07:58.650513+00:00
1462;prx1;0.08;3.28;859679;2025-12-23 13:07:57.265397+00:00
1461;prx2;0.34;18.11;859755;2025-12-23 13:07:56.840504+00:00
1460;prx3;0.9;24.34;859785;2025-12-23 13:07:43.423438+00:00
1459;prx3;0.66;24.33;859784;2025-12-23 13:07:42.090821+00:00
1458;prx2;0.32;18.11;859740;2025-12-23 13:07:41.713314+00:00
1457;prx3;0.72;24.34;859770;2025-12-23 13:07:28.232359+00:00
1456;prx1;0.08;3.28;859649;2025-12-23 13:07:26.898650+00:00
1455;prx2;0.33;18.11;859725;2025-12-23 13:07:26.557796+00:00
1454;prx3;1.32;24.33;859755;2025-12-23 13:07:13.016970+00:00
1453;prx1;0.08;3.28;859634;2025-12-23 13:07:11.717167+00:00
1452;prx2;0.29;18.11;859710;2025-12-23 13:07:11.388357+00:00
1451;prx3;0.89;24.33;859740;2025-12-23 13:06:57.808431+00:00
1450;prx3;0.86;24.33;859738;2025-12-23 13:06:56.555863+00:00
1449;prx2;0.32;18.11;859695;2025-12-23 13:06:56.205387+00:00
1448;prx3;0.66;24.33;859725;2025-12-23 13:06:42.587501+00:00
1447;prx1;0.07;3.28;859604;2025-12-23 13:06:41.402731+00:00
1446;prx2;0.32;18.1;859679;2025-12-23 13:06:41.066701+00:00
1445;prx3;0.8;24.33;859709;2025-12-23 13:06:27.435926+00:00
1444;prx1;0.08;3.29;859588;2025-12-23 13:06:26.254169+00:00
1443;prx2;0.38;18.11;859664;2025-12-23 13:06:25.877741+00:00
1442;prx3;0.87;24.33;859694;2025-12-23 13:06:12.221695+00:00
1441;prx1;0.08;3.28;859573;2025-12-23 13:06:11.105136+00:00
1440;prx2;0.3;18.1;859649;2025-12-23 13:06:10.710466+00:00
1439;prx3;0.77;24.33;859679;2025-12-23 13:05:57.018434+00:00
1438;prx1;0.08;3.28;859558;2025-12-23 13:05:55.937373+00:00
1437;prx2;0.39;18.1;859634;2025-12-23 13:05:55.537932+00:00
1436;prx3;0.65;24.35;859664;2025-12-23 13:05:41.801209+00:00
1435;prx1;0.08;3.28;859543;2025-12-23 13:05:40.770224+00:00
1434;prx2;0.32;18.11;859619;2025-12-23 13:05:40.348482+00:00
1433;prx3;0.65;24.33;859649;2025-12-23 13:05:26.584697+00:00
1432;prx1;0.07;3.28;859528;2025-12-23 13:05:25.636625+00:00
1431;prx2;0.36;18.11;859604;2025-12-23 13:05:25.205870+00:00
1430;prx3;1.2;24.32;859633;2025-12-23 13:05:11.335065+00:00
1429;prx1;0.08;3.29;859513;2025-12-23 13:05:10.454230+00:00
1428;prx2;0.33;18.11;859588;2025-12-23 13:05:10.027971+00:00
1427;prx3;0.82;24.31;859618;2025-12-23 13:04:56.111500+00:00
1426;prx1;0.08;3.28;859497;2025-12-23 13:04:55.288626+00:00
1425;prx2;0.35;18.11;859573;2025-12-23 13:04:54.890502+00:00
1424;prx3;0.76;24.3;859603;2025-12-23 13:04:40.907924+00:00
1423;prx1;0.08;3.29;859482;2025-12-23 13:04:40.104779+00:00
1422;prx2;0.44;18.11;859558;2025-12-23 13:04:39.723358+00:00
1421;prx3;1.14;24.3;859588;2025-12-23 13:04:25.703200+00:00
1420;prx1;0.07;3.28;859467;2025-12-23 13:04:24.934148+00:00
1419;prx2;0.34;18.11;859543;2025-12-23 13:04:24.576844+00:00
1418;prx3;1.1;24.3;859572;2025-12-23 13:04:10.503142+00:00
1417;prx1;0.08;3.28;859452;2025-12-23 13:04:09.772159+00:00
1416;prx2;0.36;18.11;859528;2025-12-23 13:04:09.389924+00:00
1415;prx3;0.93;24.29;859557;2025-12-23 13:03:55.292917+00:00
1414;prx1;0.08;3.27;859437;2025-12-23 13:03:54.607280+00:00
1413;prx2;0.34;18.11;859513;2025-12-23 13:03:54.232080+00:00
1412;prx3;0.0;24.31;859542;2025-12-23 13:03:40.081010+00:00
1411;prx1;0.08;3.29;859422;2025-12-23 13:03:39.429734+00:00
1410;prx2;0.3;18.11;859497;2025-12-23 13:03:39.073965+00:00
1409;prx3;0.82;24.3;859527;2025-12-23 13:03:24.788430+00:00
1408;prx3;1.4;24.28;859526;2025-12-23 13:03:24.253755+00:00
1407;prx2;0.34;18.11;859482;2025-12-23 13:03:23.899623+00:00
1406;prx3;0.92;24.31;859511;2025-12-23 13:03:09.428930+00:00
1405;prx1;0.07;3.28;859391;2025-12-23 13:03:09.013772+00:00
1404;prx2;0.35;18.11;859467;2025-12-23 13:03:08.523948+00:00
1403;prx3;0.94;24.31;859496;2025-12-23 13:02:54.229086+00:00
1402;prx1;0.08;3.28;859376;2025-12-23 13:02:53.807970+00:00
1401;prx2;0.32;18.11;859452;2025-12-23 13:02:53.378862+00:00
1400;prx3;0.72;24.3;859481;2025-12-23 13:02:39.041569+00:00
1399;prx1;0.07;3.28;859361;2025-12-23 13:02:38.629983+00:00
1398;prx2;0.32;18.1;859437;2025-12-23 13:02:38.246872+00:00
1397;prx3;1.05;24.3;859466;2025-12-23 13:02:23.837642+00:00
1396;prx1;0.07;3.28;859346;2025-12-23 13:02:23.466941+00:00
1395;prx2;0.33;18.1;859421;2025-12-23 13:02:23.038386+00:00
1394;prx3;1.21;24.31;859451;2025-12-23 13:02:08.610913+00:00
1393;prx1;0.08;3.29;859330;2025-12-23 13:02:08.276956+00:00
1392;prx2;0.36;18.1;859406;2025-12-23 13:02:07.866629+00:00
1391;prx3;0.9;24.31;859435;2025-12-23 13:01:53.414912+00:00
1390;prx1;0.0;3.29;859315;2025-12-23 13:01:53.077046+00:00
1389;prx2;0.31;18.1;859391;2025-12-23 13:01:52.680458+00:00
1388;prx3;0.69;24.31;859420;2025-12-23 13:01:38.210641+00:00
1387;prx1;0.0;3.29;859300;2025-12-23 13:01:37.911836+00:00
1386;prx2;0.32;18.1;859376;2025-12-23 13:01:37.506785+00:00
1385;prx3;0.99;24.31;859405;2025-12-23 13:01:23.013223+00:00
1384;prx3;0.0;24.3;859405;2025-12-23 13:01:22.728593+00:00
1383;prx2;0.0;18.11;859361;2025-12-23 13:01:22.345409+00:00
1382;prx3;1.01;24.31;859390;2025-12-23 13:01:07.799162+00:00
1381;prx3;1.3;24.3;859389;2025-12-23 13:01:07.501319+00:00
1380;prx2;0.39;18.1;859345;2025-12-23 13:01:07.142225+00:00
1379;prx3;0.99;24.31;859375;2025-12-23 13:00:52.631743+00:00
1378;prx3;0.0;24.29;859374;2025-12-23 13:00:52.347587+00:00
1377;prx2;0.0;18.1;859330;2025-12-23 13:00:52.100753+00:00
1376;prx3;0.88;24.15;523243;2025-12-19 15:38:41.067404+00:00
1375;prx3;0.56;24.13;523239;2025-12-19 15:38:36.095150+00:00
1374;prx2;0.11;4.68;523191;2025-12-19 15:38:32.237225+00:00
1373;prx3;0.63;24.15;523228;2025-12-19 15:38:25.745380+00:00
1372;prx3;0.53;24.14;523223;2025-12-19 15:38:20.795960+00:00
1371;prx3;1.36;24.15;523213;2025-12-19 15:38:10.445922+00:00
1370;prx2;0.14;4.68;523156;2025-12-19 15:37:56.918063+00:00
1369;prx3;0.75;24.15;523197;2025-12-19 15:37:54.995970+00:00
1368;prx3;0.68;24.14;523188;2025-12-19 15:37:45.288371+00:00
1367;prx2;0.16;4.68;523140;2025-12-19 15:37:41.668878+00:00
1366;prx3;0.83;24.15;523182;2025-12-19 15:37:39.650346+00:00
1365;prx3;0.64;24.14;523172;2025-12-19 15:37:29.984672+00:00
1364;prx2;0.15;4.68;523125;2025-12-19 15:37:26.430925+00:00
1363;prx3;0.82;24.15;523167;2025-12-19 15:37:24.383963+00:00
1362;prx3;0.64;24.15;523157;2025-12-19 15:37:14.735481+00:00
1361;prx2;0.19;4.69;523110;2025-12-19 15:37:11.240927+00:00
1360;prx3;1.44;24.15;523152;2025-12-19 15:37:09.097631+00:00
1359;prx3;0.74;24.15;523142;2025-12-19 15:36:59.483802+00:00
1358;prx2;0.15;4.69;523095;2025-12-19 15:36:55.920709+00:00
1357;prx3;0.81;24.15;523136;2025-12-19 15:36:53.800169+00:00
1356;prx3;0.62;24.14;523127;2025-12-19 15:36:44.168586+00:00
1355;prx2;0.14;4.69;523079;2025-12-19 15:36:40.654418+00:00
1354;prx1;0.07;3.24;523001;2025-12-19 15:36:38.513852+00:00
1353;prx3;0.74;24.14;523111;2025-12-19 15:36:28.886997+00:00
1352;prx2;0.15;4.69;523064;2025-12-19 15:36:25.414961+00:00
1351;prx1;0.08;3.25;522986;2025-12-19 15:36:23.249100+00:00
1350;prx3;0.89;24.15;523096;2025-12-19 15:36:13.653370+00:00
1349;prx2;0.15;4.69;523049;2025-12-19 15:36:10.223429+00:00
1348;prx1;0.08;3.25;522971;2025-12-19 15:36:07.951790+00:00
1347;prx3;0.99;24.15;523081;2025-12-19 15:35:58.413796+00:00
1346;prx2;0.13;4.69;523034;2025-12-19 15:35:55.024984+00:00
1345;prx3;0.65;24.16;523075;2025-12-19 15:35:52.621082+00:00
1344;prx3;0.89;24.14;523065;2025-12-19 15:35:43.047459+00:00
1343;prx2;0.15;4.69;523019;2025-12-19 15:35:39.804195+00:00
1342;prx3;0.89;24.14;523060;2025-12-19 15:35:37.369602+00:00
1341;prx3;0.76;24.15;523050;2025-12-19 15:35:27.846976+00:00
1340;prx2;0.13;4.69;523003;2025-12-19 15:35:24.565753+00:00
1339;prx1;0.1;3.24;522925;2025-12-19 15:35:22.082468+00:00
1338;prx3;0.93;24.14;523035;2025-12-19 15:35:12.582873+00:00
1337;prx2;0.13;4.69;522988;2025-12-19 15:35:09.323235+00:00
1336;prx1;0.07;3.25;522909;2025-12-19 15:35:06.805568+00:00
1335;prx3;0.78;24.13;523020;2025-12-19 15:34:57.336182+00:00
1334;prx2;0.14;4.68;522973;2025-12-19 15:34:53.725658+00:00
1333;prx1;0.08;3.26;522894;2025-12-19 15:34:51.525734+00:00
1332;prx3;0.8;24.13;523004;2025-12-19 15:34:42.043511+00:00
1331;prx2;0.16;4.68;522957;2025-12-19 15:34:38.458262+00:00
1330;prx3;0.71;24.14;522999;2025-12-19 15:34:36.192915+00:00
1329;prx3;0.93;24.14;522989;2025-12-19 15:34:26.804300+00:00
1328;prx2;0.12;4.69;522942;2025-12-19 15:34:23.244415+00:00
1327;prx3;1.04;24.15;522983;2025-12-19 15:34:20.892184+00:00
1326;prx3;2.22;24.14;522974;2025-12-19 15:34:11.539574+00:00
1325;prx2;0.17;4.68;522927;2025-12-19 15:34:08.041572+00:00
1324;prx3;0.69;24.15;522968;2025-12-19 15:34:05.625991+00:00
1323;prx3;0.91;24.14;522959;2025-12-19 15:33:56.329608+00:00
1322;prx2;0.11;4.68;522912;2025-12-19 15:33:52.810385+00:00
1321;prx3;0.77;24.15;522953;2025-12-19 15:33:50.351904+00:00
1320;prx3;0.78;24.14;522943;2025-12-19 15:33:41.010726+00:00
1319;prx2;0.15;4.68;522896;2025-12-19 15:33:37.593647+00:00
1318;prx3;0.51;24.15;522938;2025-12-19 15:33:35.090772+00:00
1317;prx3;0.98;24.14;522928;2025-12-19 15:33:25.770792+00:00
1316;prx2;0.13;4.68;522881;2025-12-19 15:33:22.307105+00:00
1315;prx1;0.08;3.26;522802;2025-12-19 15:33:19.775441+00:00
1314;prx3;1.16;24.15;522913;2025-12-19 15:33:10.526544+00:00
1313;prx2;0.15;4.69;522866;2025-12-19 15:33:07.083809+00:00
1312;prx1;0.07;3.25;522787;2025-12-19 15:33:04.454344+00:00
1311;prx3;0.94;24.15;522898;2025-12-19 15:32:55.297018+00:00
1310;prx2;0.14;4.68;522851;2025-12-19 15:32:51.852419+00:00
1309;prx3;0.91;24.14;522892;2025-12-19 15:32:49.146572+00:00
1308;prx3;0.7;24.15;522882;2025-12-19 15:32:40.074100+00:00
1307;prx2;0.14;4.69;522835;2025-12-19 15:32:36.544630+00:00
1306;prx3;0.61;24.15;522876;2025-12-19 15:32:33.879555+00:00
1305;prx3;1.02;24.14;522867;2025-12-19 15:32:24.814306+00:00
1304;prx2;0.14;4.68;522820;2025-12-19 15:32:21.315456+00:00
1303;prx1;0.08;3.26;522741;2025-12-19 15:32:18.595852+00:00
1302;prx3;1.1;24.13;522852;2025-12-19 15:32:09.533121+00:00
1301;prx2;0.13;4.68;522805;2025-12-19 15:32:06.053180+00:00
1300;prx1;0.08;3.24;522726;2025-12-19 15:32:03.281952+00:00
1299;prx3;0.85;24.14;522837;2025-12-19 15:31:54.332799+00:00
1298;prx2;0.13;4.68;522790;2025-12-19 15:31:50.815714+00:00
1297;prx1;0.08;3.25;522711;2025-12-19 15:31:48.020461+00:00
1296;prx3;0.82;24.16;522822;2025-12-19 15:31:39.099498+00:00
1295;prx2;0.13;4.68;522774;2025-12-19 15:31:35.548911+00:00
1294;prx3;0.7;24.16;522815;2025-12-19 15:31:32.676886+00:00
1293;prx3;0.6;24.16;522806;2025-12-19 15:31:23.823415+00:00
1292;prx2;0.16;4.68;522759;2025-12-19 15:31:20.287725+00:00
1291;prx3;1.06;24.16;522800;2025-12-19 15:31:17.383928+00:00
1290;prx3;1.88;24.17;522791;2025-12-19 15:31:08.502188+00:00
1289;prx2;0.12;4.68;522744;2025-12-19 15:31:05.057666+00:00
1288;prx3;0.83;24.18;522784;2025-12-19 15:31:02.098383+00:00
1287;prx3;0.88;24.17;522776;2025-12-19 15:30:53.224591+00:00
1286;prx2;0.12;4.68;522729;2025-12-19 15:30:49.786162+00:00
1285;prx3;0.98;24.17;522769;2025-12-19 15:30:46.605134+00:00
1284;prx3;0.78;24.17;522760;2025-12-19 15:30:37.945582+00:00
1283;prx2;0.11;4.68;522713;2025-12-19 15:30:34.517613+00:00
1282;prx3;1.07;24.17;522754;2025-12-19 15:30:31.344169+00:00
1281;prx3;1.33;24.16;522745;2025-12-19 15:30:22.623625+00:00
1280;prx2;0.13;4.68;522698;2025-12-19 15:30:19.246747+00:00
1279;prx3;1.45;24.15;522738;2025-12-19 15:30:16.030114+00:00
1278;prx3;1.83;24.16;522730;2025-12-19 15:30:07.308178+00:00
1277;prx2;0.09;4.69;522683;2025-12-19 15:30:03.986874+00:00
1276;prx3;0.96;24.17;522723;2025-12-19 15:30:00.729691+00:00
1275;prx3;1.11;24.15;522714;2025-12-19 15:29:51.935213+00:00
1274;prx2;0.13;4.69;522668;2025-12-19 15:29:48.698742+00:00
1273;prx3;1.24;24.17;522675;2025-12-19 15:29:12.555389+00:00
1272;prx2;0.13;4.68;522624;2025-12-19 15:29:05.590327+00:00
1271;prx1;0.07;3.24;522548;2025-12-19 15:29:05.536824+00:00
1270;prx3;0.93;24.15;522659;2025-12-19 15:28:56.983025+00:00
1269;prx2;0.15;4.69;522609;2025-12-19 15:28:50.294781+00:00
1268;prx3;1.08;24.17;522652;2025-12-19 15:28:50.251975+00:00
1267;prx3;0.95;24.17;522644;2025-12-19 15:28:41.682072+00:00
1266;prx2;0.12;4.69;522592;2025-12-19 15:28:33.465603+00:00
1265;prx1;0.08;3.25;522516;2025-12-19 15:28:33.449839+00:00
1264;prx3;0.9;24.16;522629;2025-12-19 15:28:26.350141+00:00
1263;prx2;0.16;4.69;522577;2025-12-19 15:28:18.202600+00:00
1262;prx3;1.75;24.17;522620;2025-12-19 15:28:18.162258+00:00
1261;prx3;1.57;24.18;522614;2025-12-19 15:28:11.107339+00:00
1260;prx2;0.14;4.69;522562;2025-12-19 15:28:02.986361+00:00
1259;prx3;0.84;24.18;522605;2025-12-19 15:28:02.946354+00:00
1258;prx3;1.03;24.17;522598;2025-12-19 15:27:55.857898+00:00
1257;prx2;0.14;4.69;522546;2025-12-19 15:27:47.609740+00:00
1256;prx1;0.08;3.25;522470;2025-12-19 15:27:47.563970+00:00
1255;prx3;0.93;24.16;522583;2025-12-19 15:27:40.624940+00:00
1254;prx2;0.15;4.69;522531;2025-12-19 15:27:32.309422+00:00
1253;prx1;0.08;3.25;522455;2025-12-19 15:27:32.309422+00:00
1252;prx3;0.83;24.16;522568;2025-12-19 15:27:25.348908+00:00
1251;prx2;0.15;4.69;522516;2025-12-19 15:27:17.100293+00:00
1250;prx3;1.05;24.17;522559;2025-12-19 15:27:17.060507+00:00
1249;prx3;1.24;24.16;522552;2025-12-19 15:27:10.051608+00:00
1248;prx2;0.15;4.69;522501;2025-12-19 15:27:01.840194+00:00
1247;prx1;0.07;3.26;522424;2025-12-19 15:27:01.797543+00:00
1246;prx3;0.76;24.16;522537;2025-12-19 15:26:54.804493+00:00
1245;prx2;0.14;4.69;522485;2025-12-19 15:26:46.399835+00:00
1244;prx1;0.08;3.25;522409;2025-12-19 15:26:46.397825+00:00
1243;prx3;0.77;24.16;522522;2025-12-19 15:26:39.508684+00:00
1242;prx2;0.15;4.69;522470;2025-12-19 15:26:31.172745+00:00
1241;prx1;0.08;3.26;522394;2025-12-19 15:26:31.167553+00:00
1240;prx3;1.11;24.15;522507;2025-12-19 15:26:24.234682+00:00
1239;prx2;0.16;4.69;522455;2025-12-19 15:26:15.870497+00:00
1238;prx3;1.02;24.16;522498;2025-12-19 15:26:15.569461+00:00
1237;prx3;1.2;24.15;522491;2025-12-19 15:26:08.913471+00:00
1236;prx2;0.15;4.69;522439;2025-12-19 15:26:00.627689+00:00
1235;prx3;0.71;24.16;522483;2025-12-19 15:26:00.226398+00:00
1234;prx3;0.7;24.16;522476;2025-12-19 15:25:53.628595+00:00
1233;prx2;0.14;4.7;522424;2025-12-19 15:25:45.355753+00:00
1232;prx3;0.85;24.16;522467;2025-12-19 15:25:44.936913+00:00
1231;prx3;0.88;24.16;522461;2025-12-19 15:25:38.323506+00:00
1230;prx2;0.16;4.7;522409;2025-12-19 15:25:30.159379+00:00
1229;prx3;0.71;24.17;522452;2025-12-19 15:25:29.678106+00:00
1228;prx3;0.91;24.18;522445;2025-12-19 15:25:22.844064+00:00
1227;prx2;0.15;4.7;522394;2025-12-19 15:25:14.923581+00:00
1226;prx3;0.88;24.18;522437;2025-12-19 15:25:14.385203+00:00
1225;prx3;0.7;24.17;522430;2025-12-19 15:25:07.568749+00:00
1224;prx2;0.16;4.69;522379;2025-12-19 15:24:59.724806+00:00
1223;prx3;0.84;24.18;522422;2025-12-19 15:24:59.113218+00:00
1222;prx3;0.69;24.18;522415;2025-12-19 15:24:52.172874+00:00
1221;prx2;0.15;4.69;522363;2025-12-19 15:24:44.472232+00:00
1220;prx1;0.08;3.25;522286;2025-12-19 15:24:43.817568+00:00
1219;prx3;0.78;24.18;522399;2025-12-19 15:24:36.838673+00:00
1218;prx2;0.18;4.7;522348;2025-12-19 15:24:29.240500+00:00
1217;prx1;0.08;3.26;522271;2025-12-19 15:24:28.501687+00:00
1216;prx3;0.54;24.18;522383;2025-12-19 15:24:20.632352+00:00
1215;prx2;0.15;4.7;522333;2025-12-19 15:24:14.002338+00:00
1214;prx3;0.91;24.19;522376;2025-12-19 15:24:13.191782+00:00
1213;prx3;1.06;24.19;522368;2025-12-19 15:24:05.354087+00:00
1212;prx2;0.16;4.7;522318;2025-12-19 15:23:58.745013+00:00
1211;prx1;0.09;3.27;522241;2025-12-19 15:23:57.894217+00:00
1210;prx3;0.64;24.17;522353;2025-12-19 15:23:50.143332+00:00
1209;prx2;0.14;4.7;522302;2025-12-19 15:23:43.536059+00:00
1208;prx3;0.73;24.18;522345;2025-12-19 15:23:42.619642+00:00
1207;prx3;0.85;24.17;522337;2025-12-19 15:23:34.905956+00:00
1206;prx2;0.17;4.7;522287;2025-12-19 15:23:28.306922+00:00
1205;prx3;1.05;24.17;522330;2025-12-19 15:23:27.364736+00:00
1204;prx3;1.0;24.16;522322;2025-12-19 15:23:19.641362+00:00
1203;prx2;0.15;4.7;522272;2025-12-19 15:23:13.096580+00:00
1202;prx3;1.07;24.15;522314;2025-12-19 15:23:12.065997+00:00
1201;prx3;1.03;24.15;522307;2025-12-19 15:23:04.404091+00:00
1200;prx2;0.16;4.7;522257;2025-12-19 15:22:57.820333+00:00
1199;prx3;0.86;24.16;522299;2025-12-19 15:22:56.804105+00:00
1198;prx3;0.81;24.15;522292;2025-12-19 15:22:49.148493+00:00
1197;prx2;0.15;4.7;522241;2025-12-19 15:22:42.598410+00:00
1196;prx3;0.85;24.17;522284;2025-12-19 15:22:41.557721+00:00
1195;prx3;0.58;24.15;522276;2025-12-19 15:22:33.853380+00:00
1194;prx2;0.16;4.7;522226;2025-12-19 15:22:27.391856+00:00
1193;prx3;1.1;24.14;522269;2025-12-19 15:22:26.291774+00:00
1192;prx3;1.06;24.14;522261;2025-12-19 15:22:18.623213+00:00
1191;prx2;0.17;4.71;522211;2025-12-19 15:22:12.172998+00:00
1190;prx3;1.96;24.14;522253;2025-12-19 15:22:10.989744+00:00
1189;prx3;0.64;24.13;522246;2025-12-19 15:22:03.396054+00:00
1188;prx2;0.14;4.7;522196;2025-12-19 15:21:56.973919+00:00
1187;prx3;1.0;24.14;522238;2025-12-19 15:21:55.736292+00:00
1186;prx3;0.81;24.14;522231;2025-12-19 15:21:48.118305+00:00
1185;prx2;0.15;4.7;522181;2025-12-19 15:21:41.761177+00:00
1184;prx1;0.08;3.26;522103;2025-12-19 15:21:40.481280+00:00
1183;prx3;1.02;24.14;522215;2025-12-19 15:21:32.887674+00:00
1182;prx2;0.0;4.7;522165;2025-12-19 15:21:26.501610+00:00
1181;prx3;0.85;24.16;522208;2025-12-19 15:21:25.187534+00:00
